Order Number,Line Item,ProductKey,Quantity
423012,3,2106,3
423013,1,2112,2
423014,1,1428,2
423015,1,1648,2
423016,1,1660,1
423016,2,1593,2
423018,1,292,6
423018,2,986,7
423018,3,2075,7
423018,4,180,2
423019,1,1571,5
423020,1,1446,2
423020,2,2101,1
423020,3,518,1
423021,1,147,2
423021,2,97,1
424000,1,2010,5
424000,2,2114,1
425000,1,1311,2
425000,2,1591,2
425000,3,309,3
425000,4,1449,1
425001,1,189,1
425002,1,1623,2
425003,1,1650,5
425003,2,1505,9
425004,1,2154,2
425004,2,2327,1
425004,3,2074,4
425005,1,173,1
425005,2,130,4
425005,3,2291,7
425005,4,71,1
425006,1,50,5
425007,1,2511,7
426000,1,1235,9
426000,2,111,3
426000,3,24,3
426000,5,1070,1
426000,6,1632,1
426000,7,2100,1
426001,1,35,6
426002,1,1371,6
426002,2,1593,2
426003,1,1198,1
426003,2,1784,8
426004,1,144,3
426005,1,1058,2
426006,1,1031,1
426006,2,1617,2
426006,3,154,3
426006,4,1666,2
426007,1,447,2
427001,1,423,1
427001,2,1453,1
427001,3,1621,4
427001,4,1611,2
427002,1,55,1
427002,2,53,9
427002,3,1984,7
427002,4,1428,5
427003,1,56,8
427003,2,1821,4
427005,1,1669,2
427005,2,1705,9
427005,3,32,5
427005,5,145,2
427005,6,1656,7
427005,7,411,1
427006,1,1637,1
427006,2,53,1
427006,3,1124,6
427007,1,1021,2
427007,2,484,6
427007,3,168,1
427008,1,171,7
427009,1,1612,2
427009,2,1248,9
427010,1,1597,2
428000,1,1607,1
428001,1,2096,2
428002,1,244,4
428002,2,1593,1
428003,1,979,7
428003,2,1742,2
428004,1,1615,8
428004,2,1648,4
428005,1,2517,2
428005,2,179,1
428005,3,1431,1
428005,4,2094,6
428007,1,2086,9
428007,2,450,2
428007,3,2056,8
428009,1,1487,2
428009,2,2113,1
428009,3,81,7
428009,5,144,2
428009,6,2103,5
428009,7,315,2
428010,1,1656,5
428010,2,181,3
428010,3,100,2
428010,5,1269,7
428011,1,167,5
429001,1,459,2
429002,1,2101,1
429002,2,1651,1
429003,1,91,1
429003,2,1284,1
429003,3,110,2
429003,4,1107,3
429004,1,78,1
429005,1,1544,4
429005,2,48,5
429006,1,28,2
429006,3,2198,3
429007,1,2085,3
429007,2,1120,9
429007,3,2502,1
430000,1,458,5
430000,2,2016,1
430000,3,105,2
430000,4,55,1
430002,1,2378,2
430002,2,446,4
430002,3,1399,1
430003,1,2014,2
430003,2,104,1
430003,3,1914,3
430004,1,138,4
430005,1,639,2
430006,1,2085,3
430006,2,374,2
430007,1,1887,1
430007,2,1925,1
430008,1,183,5
430009,1,2027,6
430009,2,1671,2
430010,1,1461,2
430010,2,114,8
430010,3,1221,7
430010,4,1729,5
430012,1,522,2
430012,2,50,4
430012,3,1677,1
430013,1,2059,8
430014,1,1598,3
430014,2,1287,1
430014,3,440,3
430014,4,1496,6
430014,5,1606,3
430014,6,1670,9
432000,1,2258,5
432000,2,1335,2
432001,1,1293,2
432002,1,1182,2
432003,1,1647,1
432003,2,2143,4
432004,1,108,3
432004,2,122,6
432005,1,113,4
432005,2,1582,1
433000,1,2263,8
433001,1,1995,1
433001,2,2452,3
433001,3,64,2
433002,1,1438,1
433002,2,1939,1
433002,3,1574,7
433002,4,1156,3
433003,1,1606,1
433003,2,60,2
433004,1,424,2
433004,2,1628,1
433005,1,1951,10
433005,2,1571,1
433006,1,1571,2
433007,1,295,1
433007,2,123,2
433007,3,2507,1
434000,1,343,5
434000,2,1606,2
434001,1,335,1
434002,1,1170,8
434002,2,1012,4
434004,1,1822,2
434004,2,1381,3
434005,1,398,1
434005,2,39,7
434006,1,1118,2
434006,2,1623,2
434006,3,144,2
434007,1,47,2
434007,2,1223,5
434007,3,93,3
434007,4,1667,1
434008,1,1106,6
434008,2,2463,7
434009,1,2387,1
434009,2,452,1
434010,1,1580,3
434010,2,149,4
435000,1,1559,3
435000,2,265,3
435000,3,1676,3
435000,4,2073,1
435001,1,1212,7
435001,2,1676,4
435002,1,1733,2
435002,2,976,2
435002,3,2102,5
435002,4,2462,1
435003,1,1761,2
435003,2,1006,2
435003,3,1642,5
435004,1,1292,1
435004,2,1292,3
435004,3,1042,1
435005,1,222,2
435007,1,1599,1
435007,2,1873,9
435007,3,1799,5
435008,1,2115,6
435008,2,1629,8
435009,1,1454,4
435010,1,938,5
435011,1,191,1
436000,1,150,1
436000,2,1506,2
436000,3,1245,9
436000,4,2412,3
436001,1,140,1
436001,2,1578,6
436001,3,1656,2
436002,1,1228,3
436003,1,2111,2
436003,2,2088,1
436003,3,1947,7
436003,4,1947,3
436003,5,1799,1
436003,6,1073,2
436003,7,967,3
436004,1,1907,3
436004,2,2095,10
436006,1,1706,1
436006,2,95,4
436006,3,1609,3
436006,4,1171,3
436006,5,2134,5
436007,1,1681,1
436007,2,244,1
436007,3,1623,2
436007,4,2173,3
436007,5,2002,1
436007,6,458,6
437000,1,1294,2
437001,1,2099,2
437001,2,1586,1
437002,1,2510,1
437002,2,119,1
437002,3,1140,1
437002,4,1614,1
437002,5,534,2
437003,1,1619,3
437003,2,1513,1
437003,3,421,1
437003,4,1123,6
437005,1,635,2
437005,2,440,7
437007,1,146,1
437007,2,527,1
437007,3,1623,2
437007,4,1671,3
437008,1,1705,2
437008,2,1294,2
437008,3,1181,1
437008,4,1618,2
437008,5,1711,7
437008,6,2512,4
437008,7,1446,3
437009,1,123,4
437009,2,1420,3
437009,3,1015,3
437009,4,347,2
437009,5,109,2
437010,1,1620,5
437010,2,2339,2
437010,3,2088,1
437011,1,111,1
437011,2,1604,1
437012,1,1595,2
437012,2,1734,2
437012,3,108,1
437012,4,460,3
439000,1,2119,1
439000,2,789,9
439001,1,457,1
439001,2,1306,2
439002,1,1595,2
439002,2,1133,7
439002,3,847,3
439002,4,161,2
439002,5,1633,2
439002,6,2128,1
440000,1,1719,1
440000,2,1138,2
440001,1,96,5
440002,1,1782,2
441001,1,1718,1
441002,1,1742,9
441002,2,2176,7
441002,3,1571,7
442000,1,444,5
479000,1,1355,1
481000,1,496,1
481000,2,2144,7
481000,3,452,2
481000,4,2043,1
482000,1,1638,6
482000,2,71,4
482000,3,1415,2
482000,4,1660,2
482001,1,1571,1
482001,2,245,2
482002,1,431,7
482002,2,1657,5
482003,1,531,5
483000,1,1620,2
483000,2,766,2
483001,1,2112,1
483001,2,1125,1
483001,3,1458,2
483001,4,513,2
483002,1,62,3
483002,2,1209,1
483002,3,1394,2
483003,1,55,2
483003,2,2110,3
483003,3,1571,2
483003,4,1730,3
483004,1,1072,3
483004,2,158,9
483005,1,1599,1
483005,2,32,3
483005,3,2,3
483005,4,2006,3
483006,1,77,1
483006,3,521,2
484000,1,1641,1
484000,2,433,3
484001,1,1472,3
484002,1,184,9
484002,2,2415,7
484004,1,1621,4
484005,1,96,8
484006,1,326,3
484006,2,300,3
484006,3,53,7
484006,4,103,4
484006,5,1363,2
484006,6,2135,3
484006,7,1113,2
484007,1,528,8
484008,1,119,1
484008,2,1080,3
484008,3,2299,2
485001,1,1573,1
485001,2,992,2
485001,3,1616,3
485002,1,101,1
485002,2,742,3
485002,3,147,3
485003,1,1295,8
485003,2,2266,1
485004,1,109,3
485004,2,70,7
485004,3,1983,1
485004,4,1299,2
485004,5,1659,3
485004,6,1510,1
485005,1,159,5
485006,1,1959,2
485006,2,1668,4
485006,3,304,1
486000,1,143,1
486000,2,2086,5
486001,1,1077,10
486001,2,1259,1
486001,3,1185,1
486002,1,52,4
486002,2,402,2
486002,3,1696,2
486002,4,171,1
486002,5,1456,2
486003,1,98,6
486003,2,1119,2
486003,3,58,3
486003,4,1114,10
486004,1,2142,1
486004,2,114,7
486005,1,443,4
486005,2,130,5
486007,1,1664,2
486007,2,1654,1
486007,3,462,1
486007,4,1621,4
486008,1,1695,5
486008,2,1590,1
486009,1,959,1
486009,2,1491,4
486010,1,1924,4
486011,1,1176,1
486011,2,991,2
486011,3,1576,2
486012,1,1387,2
486012,2,419,1
486012,3,1987,1
486013,1,1636,3
486014,1,106,3
488000,1,1925,7
488001,1,69,4
488001,2,48,1
488001,3,155,8
488002,1,1897,7
488003,1,406,7
488003,2,1721,1
488003,3,1326,4
488003,4,1558,4
488003,5,1387,6
488004,1,2103,9
488004,2,448,3
488004,3,1517,2
489000,1,105,1
489000,2,976,1
489000,3,1593,1
489001,1,721,9
489001,2,2509,3
489001,3,442,7
489001,4,1656,8
489001,5,1918,3
489001,6,1055,3
489002,1,438,9
489002,2,1644,1
489002,3,1016,2
489002,4,1684,5
489002,5,1572,2
489002,6,1458,4
489002,7,2103,2
489003,1,1667,1
489003,2,427,7
489004,1,2090,2
489004,2,95,1
489006,1,1619,1
489007,1,851,7
489007,2,1950,7
490000,1,89,1
490000,2,294,1
490000,4,2059,6
490000,5,807,7
490000,6,177,1
490000,7,1595,2
490001,1,245,1
490001,2,1824,3
490002,1,440,4
490003,1,1784,1
490003,2,434,1
490004,1,319,2
490005,1,379,3
490005,2,1411,8
490005,3,444,10
490006,1,1575,6
490006,2,1466,6
490007,1,2213,7
490007,2,97,1
490007,3,1598,2
490007,4,157,2
490008,1,1596,7
490009,1,1585,4
490009,2,1600,1
490010,1,1041,8
491000,1,51,2
491000,2,50,5
491001,1,1291,1
491001,2,2180,2
491002,1,1591,4
491002,2,1503,1
491002,3,459,2
491002,4,224,1
491003,1,86,2
491003,2,731,6
491003,3,135,2
491003,4,1424,3
491003,5,1409,3
491003,6,1210,2
491003,7,1607,5
491004,1,1854,3
491005,1,444,2
491005,2,102,1
491005,3,1110,3
491005,4,783,1
491006,1,2358,6
491008,1,599,2
491009,1,2099,3
491009,2,2053,1
491010,1,1082,2
491010,2,240,2
491010,3,148,1
491010,4,1510,7
491011,1,1663,4
491011,2,1174,1
491011,3,1062,7
492000,1,374,2
492000,2,1932,4
492000,3,1924,2
492001,1,1310,4
492005,1,1626,2
492005,2,1867,3
492005,3,1621,1
492006,1,1595,2
492007,1,1098,2
493000,1,2041,2
493000,2,101,1
493001,1,1594,2
493001,2,2499,1
493001,3,1,1
493003,1,1176,5
493003,2,1684,1
493004,1,1338,5
493005,1,160,2
493007,1,1790,3
493008,1,119,2
493009,1,2421,1
493009,2,1634,1
493009,3,86,10
493009,4,630,1
493010,1,141,2
493010,2,1634,2
493010,3,1699,8
493010,4,754,3
493011,1,1758,3
493011,2,1455,6
493011,3,1127,4
493011,4,2093,4
493012,1,454,1
493012,2,1631,5
493012,3,125,2
493013,1,1643,4
493013,2,113,3
493013,3,2100,1
493013,4,1410,1
493014,1,284,1
493014,2,2509,7
495000,1,106,1
495001,1,1585,3
495001,2,60,5
495001,3,1411,2
495001,4,1808,1
495001,5,1635,2
495002,1,1593,1
495003,1,87,3
495003,2,954,1
495003,3,1987,1
495003,4,1451,1
495005,1,105,3
495005,2,1327,3
495005,3,1650,8
495005,4,1315,1
496001,1,2339,2
496001,2,132,1
496002,1,2173,6
496003,1,118,1
496004,1,1514,3
496005,1,471,2
496006,1,731,1
496007,1,1717,8
497000,1,1061,5
497001,1,521,2
497001,2,528,1
497002,1,2090,8
497003,1,1450,4
497004,1,4,2
497005,1,1242,1
497006,1,434,6
497006,2,1704,2
497007,1,1527,6
497007,2,69,3
497008,1,124,6
497008,2,549,6
497008,3,450,3
497008,4,1419,7
497008,5,449,1
497008,6,1618,1
497009,1,2090,1
497009,2,1683,7
497009,3,1222,2
497009,4,469,1
497009,5,80,2
497010,1,439,3
497010,2,1574,5
498000,1,221,2
498002,1,1612,8
498004,1,2043,2
498004,2,278,3
498005,1,1178,1
498005,2,429,3
498005,3,2137,1
498005,4,1914,5
498005,5,741,1
498005,6,116,4
498005,7,130,1
498006,1,467,5
498007,1,1532,7
498007,2,2413,7
498008,1,47,1
498008,2,367,1
498008,3,2100,2
498008,4,1634,3
498009,1,177,2
498009,2,1552,3
498010,1,180,7
498010,2,1604,2
498011,1,1637,1
499000,1,2499,7
499000,2,75,1
499000,3,448,2
499001,1,130,5
499001,2,560,2
499001,3,204,3
499002,1,434,5
499002,2,1656,3
499002,3,1261,9
499002,4,1583,2
499003,1,1247,5
499003,2,1014,3
499005,1,46,1
499005,2,835,8
499006,1,962,3
499006,2,1630,1
499006,3,1015,2
499007,1,1218,9
499007,2,72,2
499007,3,702,3
499007,4,1673,2
500000,1,37,1
500000,2,535,1
500001,1,436,6
500001,2,2079,1
500001,3,328,1
500003,1,1983,1
500003,2,90,1
500004,1,2510,4
500004,2,77,6
500004,3,2316,2
500004,4,1643,4
500005,1,2146,7
500006,1,1088,1
500006,2,1918,2
500006,3,1705,3
500007,1,1622,1
500007,2,1427,8
500007,3,158,3
500008,1,2390,1
500008,2,1622,2
500009,1,176,8
500010,1,452,1
500011,1,2031,2
500011,2,1587,1
500011,3,1618,3
500012,1,2104,1
500012,2,1672,8
500012,3,1596,3
500013,1,263,1
500013,2,968,3
500013,3,1750,1
500014,1,1282,2
500014,2,180,1
502000,1,57,1
502001,1,1545,3
502002,1,1837,1
502002,2,2355,1
502002,3,285,1
502002,4,2095,1
502002,5,1525,8
502002,6,1582,1
502002,7,2497,2
502003,1,1630,3
502003,2,1041,3
502003,3,1637,1
502005,1,1148,6
503000,1,2001,4
503002,1,2105,10
503002,2,791,1
503003,1,2043,7
503003,2,1624,1
503005,1,184,2
503006,1,450,10
503006,2,1740,2
503007,1,1555,3
503007,2,1590,6
503007,3,1636,8
504000,1,785,4
504000,2,1308,8
504002,1,1636,7
504002,2,1647,2
504003,1,147,6
504004,1,1450,2
504004,2,1851,3
504005,1,74,2
504005,2,2152,7
504005,3,1964,8
504005,4,2413,1
504005,5,1625,9
504005,6,1289,2
504005,7,1895,7
504006,1,151,7
504006,2,1042,10
504006,3,1389,2
504006,4,1582,3
504008,1,110,7
504008,2,2078,1
504008,3,1528,1
504008,4,1645,1
505001,1,2442,3
505002,1,295,2
505002,2,1709,2
505002,3,1820,2
505003,1,1784,1
505003,2,1526,1
505003,3,1593,5
505004,1,994,3
505005,1,436,2
505006,1,687,4
505007,1,1760,1
505007,2,1469,2
505007,3,165,7
505008,1,1223,3
505008,2,3,1
505009,1,1914,2
505009,2,1732,2
505010,1,1187,5
505011,1,2115,2
505011,2,1416,3
506000,1,75,1
506001,1,1700,1
506001,2,2254,2
506002,1,1599,6
506003,1,1574,4
506003,2,1465,4
506004,1,1487,1
506004,2,1810,1
506004,3,231,2
506004,4,2004,6
506005,1,403,5
506005,2,1486,4
506006,1,2133,1
506007,1,2457,3
507000,1,2115,1
507001,1,100,1
507001,3,1239,3
507002,1,2087,6
507002,2,1453,1
507002,3,1208,1
507002,4,710,3
507002,5,1649,2
507003,1,1549,4
507004,1,1662,4
507004,2,151,1
507005,1,2150,6
507006,1,81,2
507006,2,487,5
507008,1,1035,4
507008,2,966,1
507008,3,1575,2
507008,4,1278,4
507009,1,32,1
507009,3,144,2
507009,4,1682,3
507010,1,1598,1
507011,1,1586,2
507012,1,2502,2
507013,1,97,1
507013,3,432,3
507013,4,1674,3
507014,1,428,1
507014,2,1213,5
507014,3,1625,3
509000,1,189,4
509001,1,2001,1
509001,2,138,8
509001,3,1509,1
509001,4,68,6
509002,1,1272,1
509002,2,16,5
509003,1,1436,3
509004,1,787,2
509004,2,1575,5
509004,3,1053,2
509005,1,1646,3
509005,2,1313,1
510000,1,2247,1
510001,1,1605,6
510005,1,1170,8
510006,1,622,8
510007,1,1221,1
510007,2,420,4
511000,1,1698,6
511001,1,1703,5
511001,2,1789,7
511002,1,425,7
511002,2,1506,2
511003,1,1631,2
511003,2,1599,1
511004,1,207,6
511005,1,105,9
511005,2,452,1
511005,3,1681,2
511005,4,277,7
511005,5,1667,7
511006,1,1466,2
511006,2,1480,2
511006,3,52,1
511007,1,2385,1
511007,2,46,2
511007,3,2503,3
511009,1,130,2
511010,1,2466,1
511010,2,2218,1
511010,3,999,6
512000,1,107,1
512000,2,1657,8
512001,1,1960,3
512001,2,1604,1
512001,3,1597,1
512002,1,2086,7
512003,1,1743,2
512003,2,286,1
512005,1,1976,5
512005,2,100,3
512005,3,420,6
512005,4,161,1
512006,1,1857,10
512006,2,1461,8
512006,3,1594,1
512007,1,1617,2
512008,1,1426,3
512008,2,1614,1
512010,1,1619,1
512010,2,1652,3
512011,1,1296,9
513000,1,2090,1
513000,2,102,1
513000,3,1175,6
513001,1,1176,2
513002,1,959,2
513003,1,61,7
513004,1,1776,2
513005,1,514,6
513005,2,111,1
513005,3,1659,2
513006,1,1630,7
513006,2,1680,2
513007,1,182,3
514000,1,2487,8
514000,2,1580,2
514001,1,1574,3
514002,1,2100,3
514002,2,45,1
514002,3,591,1
514002,4,613,8
514002,5,147,4
514004,1,297,1
514004,2,73,2
514004,3,1294,1
514004,4,1648,3
514005,1,1785,2
514005,2,1495,1
514005,3,1649,2
514006,1,604,1
514006,2,136,2
514006,3,1658,7
514006,4,1702,1
514008,1,1594,1
514009,1,1571,7
514010,1,1586,3
514011,1,1704,2
514011,2,456,3
514012,1,1934,1
514012,2,1600,6
514012,3,446,3
514012,4,1058,3
514012,5,2480,3
514012,6,1256,3
514012,7,2161,4
514013,1,507,1
514014,1,206,1
514014,2,1278,7
514014,3,450,2
514014,4,508,1
516000,1,134,6
516000,2,62,2
516000,3,427,2
516000,4,992,6
516002,1,1615,1
516002,2,1715,1
516002,3,183,1
516003,1,1015,7
516005,1,1264,5
517001,1,1151,3
517002,1,691,3
517003,1,2454,5
517003,2,1654,4
517003,3,134,5
517004,1,1797,2
517005,1,48,1
517006,1,1720,6
517006,2,2197,6
517006,3,554,5
517007,1,1601,2
517007,2,2159,2
517007,3,1574,2
518000,1,1577,3
518000,2,66,5
518001,1,22,3
518001,3,1877,3
518002,1,284,2
518002,2,548,3
518002,3,31,1
518003,1,1417,2
518003,2,312,2
518003,3,1900,7
518003,4,1547,1
518003,5,29,2
518003,7,1654,7
518004,1,1596,1
518004,2,1611,6
518004,3,1820,6
518005,1,43,2
518005,3,1924,2
518007,1,2011,10
518007,2,2089,2
518008,1,434,1
518008,2,46,2
518009,1,373,5
518009,2,114,1
518010,1,1464,1
518010,2,1362,1
518010,3,1422,1
518010,4,1669,8
518010,5,1660,2
518010,6,1643,2
519000,1,427,7
519000,2,150,4
519000,3,727,1
519000,4,2016,2
519000,5,1881,2
519000,6,2500,4
519000,7,86,1
519001,1,135,3
519002,1,1738,2
519002,2,1567,1
519002,3,1615,2
519003,1,18,8
519003,3,1911,9
519004,1,154,9
519004,2,1438,2
519004,3,951,9
519005,1,427,5
519005,2,1484,1
519006,1,1613,1
519006,2,1119,2
519006,3,1237,4
519007,1,2115,2
519007,2,2172,2
519009,1,1619,3
519009,2,107,3
519010,1,96,7
519011,1,185,2
519011,2,1596,1
520000,1,1942,1
520000,2,452,7
520001,1,448,9
520001,2,98,2
520002,1,21,6
520002,3,1614,2
520002,4,64,2
520003,1,168,3
520003,2,308,2
520003,3,433,4
520004,1,1810,8
520004,2,2088,3
520004,3,496,3
520004,4,1909,1
520005,1,2250,2
520005,2,61,3
520005,3,1003,2
520005,4,1149,1
520006,1,1760,5
520007,1,1412,8
520007,2,1244,4
521001,1,2030,3
521001,2,453,7
521001,3,298,3
521002,1,39,3
521002,3,686,3
521002,4,1484,6
521003,1,1468,2
521003,2,1594,5
521004,1,1796,4
521005,1,38,1
521006,1,100,10
521006,2,2496,3
521006,3,313,3
521006,4,1607,1
521007,1,132,7
521007,2,398,1
521008,1,2071,8
521011,1,522,3
521011,2,379,2
521011,3,2256,2
521011,4,1659,3
521012,1,1670,3
521012,2,237,10
521012,3,2424,4
521012,4,85,2
521013,1,1985,1
521013,2,181,2
521013,3,2383,9
521013,4,1316,2
523000,1,992,4
523000,2,2080,3
523000,3,488,1
523000,4,1681,7
523000,5,132,2
523000,6,723,8
523000,7,432,1
523001,1,2245,2
523002,1,1578,3
523002,2,291,2
523003,1,2090,3
523003,2,1223,2
523004,1,1631,2
523004,2,2137,3
523004,3,1483,1
523004,4,437,1
523005,1,1466,2
524000,1,2502,5
524000,2,1573,2
524000,3,1311,8
524001,1,77,7
524001,2,1501,6
524002,1,110,6
524002,2,1978,4
524002,3,569,1
524003,1,141,1
524004,1,2011,2
524004,2,1657,4
524005,1,182,7
524006,1,1469,1
524006,2,1464,4
524006,3,1439,2
524007,1,1851,8
524007,2,1772,2
524007,3,2419,1
525000,1,586,2
525000,2,1651,6
525001,1,65,2
525002,1,126,1
525002,2,185,3
525004,1,358,1
525006,1,389,4
525007,1,470,7
525008,1,1597,1
525008,2,170,1
525010,1,953,1
525010,2,1923,1
526000,1,145,1
526001,1,996,3
526001,2,1582,2
526001,3,581,5
526002,1,1523,1
526002,2,1620,7
526002,3,1450,2
526002,4,506,1
526002,5,421,3
526003,1,2106,8
526004,1,1128,4
526005,1,1619,3
526007,1,1294,1
526007,2,1715,7
526007,3,1130,1
526007,4,159,4
526008,1,384,6
526009,1,2057,2
526009,2,1737,6
526010,1,52,1
526010,2,1587,2
526010,3,1621,2
526010,4,53,2
526011,1,431,2
526011,2,1162,1
526011,3,166,1
526012,1,73,3
526012,2,1478,2
527001,1,173,1
527001,2,1643,2
527001,3,1623,5
527003,1,1706,6
527004,1,1651,3
527004,2,723,7
527004,3,211,2
527004,4,1587,1
527004,5,1589,3
527004,6,176,2
527004,7,2043,1
527005,1,1622,2
527005,2,454,5
527006,1,2053,2
527007,1,1637,3
528000,1,2493,1
528000,2,358,3
528001,1,460,5
528003,1,544,1
528003,2,1898,1
528004,1,603,3
528005,1,1647,1
528005,2,73,1
528005,3,163,1
528005,4,323,2
528006,1,2137,3
528006,2,428,1
528006,3,2067,6
528006,4,1651,1
528006,5,1912,1
528006,6,1725,6
528007,1,1137,3
528009,1,1053,2
528011,1,71,4
528011,3,2084,2
528011,4,1440,3
528012,1,1621,1
528014,1,1594,1
528014,2,190,3
528014,3,1465,5
528015,1,150,1
528015,2,118,4
529000,1,2035,6
529000,2,156,1
530000,1,2448,6
530001,1,1446,8
530001,2,430,3
530002,1,417,7
530002,2,112,5
530003,1,1292,6
530004,1,1475,3
530004,2,1997,3
530005,1,1216,7
530005,2,1694,2
530005,3,1209,3
530005,4,6,1
530006,1,70,4
531000,1,426,3
531000,2,1242,6
531001,1,2048,2
531001,2,1844,7
531001,3,66,6
531002,1,451,2
531002,2,1582,1
531002,3,443,1
531003,1,2495,8
531003,2,90,10
531003,3,1611,2
531004,1,1369,8
531006,1,775,3
531007,1,1690,6
531007,2,60,1
531007,3,576,5
531007,4,418,4
531008,1,244,1
532000,1,1433,3
532000,2,404,2
532001,1,1553,1
532001,2,2133,3
532002,1,2036,7
532003,1,2178,5
532003,2,1972,10
532003,3,1288,2
532004,1,2156,1
532005,1,442,2
532007,1,84,5
532007,3,169,6
532009,1,104,7
532009,2,1150,5
532010,1,108,3
532011,1,1607,3
532011,2,1197,3
532011,3,1693,1
533000,1,731,6
533001,1,1283,4
533001,2,1196,1
533001,3,1135,2
533003,1,1144,1
533004,1,1238,3
533004,2,2176,1
533005,1,179,3
533006,1,641,2
533006,2,1039,1
533006,3,1741,2
533006,4,1425,1
533007,1,1632,8
533007,2,408,2
533007,3,434,4
533007,4,1672,2
533008,1,1594,1
533009,1,2087,2
533010,1,56,1
533010,2,1658,5
533010,3,1620,5
533011,1,2112,2
533011,2,1594,1
533011,3,1836,2
533012,1,2170,3
533012,2,1651,8
533012,3,293,7
534000,1,1680,2
534000,2,95,2
534000,3,207,6
534001,1,26,5
534002,1,451,3
534002,2,1718,7
534003,1,2489,3
534003,2,834,3
534003,3,1635,8
534004,1,1173,5
534004,2,1600,8
534004,3,2094,7
534006,1,307,3
534006,2,1585,3
534007,1,427,7
534008,1,127,4
534008,2,1620,5
534008,3,96,2
535000,1,969,2
535000,2,1463,4
535000,3,151,2
535000,4,51,1
535000,5,438,3
535000,6,1639,3
535001,1,986,4
535001,2,119,3
535001,3,425,10
535002,1,1640,1
535002,2,2166,5
535003,1,672,1
535003,2,127,1
535003,3,1207,3
535003,4,1335,1
535004,1,1483,2
535004,2,1608,1
535005,1,2088,1
535006,1,1578,3
535006,2,117,4
535007,1,434,2
535007,2,2164,1
535008,1,79,2
535008,2,1700,3
535008,3,276,4
535009,1,431,1
535009,2,1659,1
