Order Number,Order Date,Delivery Date,CustomerKey,StoreKey,Currency Code
430004,3/5/2016,,1230421,59,USD
430005,3/5/2016,3/13/2016,1745076,0,USD
430006,3/5/2016,,1426096,61,USD
430007,3/5/2016,,762959,30,EUR
430008,3/5/2016,,2065524,59,USD
430009,3/5/2016,,397988,9,CAD
430010,3/5/2016,,259457,8,CAD
430012,3/5/2016,,1295537,50,USD
430013,3/5/2016,3/10/2016,1236256,0,USD
430014,3/5/2016,,1853251,53,USD
432000,3/7/2016,,1199008,37,GBP
432001,3/7/2016,,239066,10,CAD
432002,3/7/2016,,2041643,45,USD
432003,3/7/2016,3/14/2016,1729878,0,USD
432004,3/7/2016,,1425386,55,USD
432005,3/7/2016,,554027,20,EUR
433000,3/8/2016,,1762564,48,USD
433001,3/8/2016,,1778536,45,USD
433002,3/8/2016,,778498,30,EUR
433003,3/8/2016,,1711283,54,USD
433004,3/8/2016,3/20/2016,1299894,0,USD
433005,3/8/2016,,1661166,48,USD
433006,3/8/2016,,2060646,45,USD
433007,3/8/2016,,475071,19,EUR
434000,3/9/2016,,2060125,66,USD
434001,3/9/2016,3/11/2016,1492176,0,USD
434002,3/9/2016,,1560123,45,USD
434004,3/9/2016,,2076403,50,USD
434005,3/9/2016,,1544497,48,USD
434006,3/9/2016,,2070455,57,USD
434007,3/9/2016,,918800,38,GBP
434008,3/9/2016,,926874,42,GBP
434009,3/9/2016,,1133404,41,GBP
434010,3/9/2016,3/18/2016,963780,0,GBP
435000,3/10/2016,,1970893,45,USD
435001,3/10/2016,,354096,9,CAD
435002,3/10/2016,,1640635,63,USD
435003,3/10/2016,3/18/2016,1324742,0,USD
435004,3/10/2016,,1056183,42,GBP
435005,3/10/2016,3/17/2016,1713539,0,USD
435007,3/10/2016,,1937404,55,USD
435008,3/10/2016,,1916734,51,USD
435009,3/10/2016,,892225,33,EUR
435010,3/10/2016,,1818370,54,USD
435011,3/10/2016,,1055671,38,GBP
436000,3/11/2016,,800388,32,EUR
436001,3/11/2016,,1197294,36,GBP
436002,3/11/2016,,1668458,48,USD
436003,3/11/2016,,1802052,64,USD
436004,3/11/2016,,783691,29,EUR
436006,3/11/2016,,875163,34,EUR
436007,3/11/2016,,1966972,59,USD
437000,3/12/2016,,459273,19,EUR
437001,3/12/2016,,1150993,37,GBP
437002,3/12/2016,3/21/2016,920138,0,GBP
437003,3/12/2016,,1722271,48,USD
437005,3/12/2016,,254407,8,CAD
437007,3/12/2016,,957843,38,GBP
437008,3/12/2016,,1062944,39,GBP
437009,3/12/2016,,1756154,61,USD
437010,3/12/2016,,309667,10,CAD
437011,3/12/2016,,1013844,39,GBP
437012,3/12/2016,,1363472,66,USD
439000,3/14/2016,,1822172,47,USD
439001,3/14/2016,,290812,10,CAD
439002,3/14/2016,,1427596,61,USD
440000,3/15/2016,,660940,12,EUR
440001,3/15/2016,,920213,39,GBP
440002,3/15/2016,,1625297,43,USD
441001,3/16/2016,,398577,9,CAD
441002,3/16/2016,,1317634,64,USD
442000,3/17/2016,3/22/2016,1003048,0,GBP
479000,4/23/2016,,948795,39,GBP
481000,4/25/2016,,218961,9,CAD
482000,4/26/2016,,774165,28,EUR
482001,4/26/2016,,1073027,37,GBP
482002,4/26/2016,,1857129,44,USD
482003,4/26/2016,,959017,39,GBP
483000,4/27/2016,,1932334,63,USD
483001,4/27/2016,,293556,8,CAD
483002,4/27/2016,,990399,38,GBP
483003,4/27/2016,,541442,24,EUR
483004,4/27/2016,,44728,5,AUD
483005,4/27/2016,,512312,22,EUR
483006,4/27/2016,,2011787,48,USD
484000,4/28/2016,,1304026,65,USD
484001,4/28/2016,,1883710,44,USD
484002,4/28/2016,5/8/2016,1891647,0,USD
484004,4/28/2016,,971117,38,GBP
484005,4/28/2016,,485922,24,EUR
484006,4/28/2016,,261199,9,CAD
484007,4/28/2016,,1829841,65,USD
484008,4/28/2016,5/1/2016,1430718,0,USD
485001,4/29/2016,,97228,4,AUD
485002,4/29/2016,,1304549,44,USD
485003,4/29/2016,,1132400,41,GBP
485004,4/29/2016,,105647,2,AUD
485005,4/29/2016,,976299,37,GBP
485006,4/29/2016,,1899970,61,USD
486000,4/30/2016,5/8/2016,1349711,0,USD
486001,4/30/2016,5/8/2016,1539575,0,USD
486002,4/30/2016,,545764,19,EUR
486003,4/30/2016,,1488083,45,USD
486004,4/30/2016,,26642,4,AUD
486005,4/30/2016,,663278,13,EUR
486007,4/30/2016,,1245616,45,USD
486008,4/30/2016,,789600,29,EUR
486009,4/30/2016,,734689,28,EUR
486010,4/30/2016,5/4/2016,2037292,0,USD
486011,4/30/2016,,1557251,66,USD
486012,4/30/2016,,128179,6,AUD
486013,4/30/2016,,328350,8,CAD
486014,4/30/2016,,939181,42,GBP
488000,5/2/2016,,1101670,38,GBP
488001,5/2/2016,,1702221,43,USD
488002,5/2/2016,,1150424,38,GBP
488003,5/2/2016,,714472,30,EUR
488004,5/2/2016,,943859,39,GBP
489000,5/3/2016,,1134255,40,GBP
489001,5/3/2016,,1925694,56,USD
489002,5/3/2016,,1424915,48,USD
489003,5/3/2016,,743399,29,EUR
489004,5/3/2016,,980041,37,GBP
489006,5/3/2016,,796439,30,EUR
489007,5/3/2016,,628320,12,EUR
490000,5/4/2016,,467742,23,EUR
490001,5/4/2016,,1011206,42,GBP
490002,5/4/2016,,1210288,54,USD
490003,5/4/2016,,1749144,44,USD
490004,5/4/2016,,1330142,50,USD
490005,5/4/2016,,1961969,47,USD
490006,5/4/2016,,893598,32,EUR
490007,5/4/2016,,190882,6,AUD
490008,5/4/2016,,573465,20,EUR
490009,5/4/2016,5/9/2016,121958,0,AUD
490010,5/4/2016,,1546540,57,USD
491000,5/5/2016,,1349131,65,USD
491001,5/5/2016,,1380361,64,USD
491002,5/5/2016,,1424915,56,USD
491003,5/5/2016,5/15/2016,1888089,0,USD
491004,5/5/2016,,1826459,43,USD
491005,5/5/2016,,1089890,39,GBP
491006,5/5/2016,,1358803,66,USD
491008,5/5/2016,,1275055,63,USD
491009,5/5/2016,,261199,8,CAD
491010,5/5/2016,,1840147,66,USD
491011,5/5/2016,,1633967,57,USD
492000,5/6/2016,,504968,20,EUR
492001,5/6/2016,,1480378,59,USD
492005,5/6/2016,,1634778,55,USD
492006,5/6/2016,,1637399,63,USD
492007,5/6/2016,,1353862,44,USD
493000,5/7/2016,,1482831,57,USD
493001,5/7/2016,5/14/2016,453993,0,EUR
493003,5/7/2016,,1267986,55,USD
493004,5/7/2016,,1524676,64,USD
493005,5/7/2016,,1995697,61,USD
493007,5/7/2016,,1268392,66,USD
493008,5/7/2016,,1809447,43,USD
493009,5/7/2016,,1240319,56,USD
493010,5/7/2016,,1141652,40,GBP
493011,5/7/2016,,310622,8,CAD
493012,5/7/2016,,1407493,61,USD
493013,5/7/2016,,2096435,57,USD
493014,5/7/2016,,1110868,36,GBP
495000,5/9/2016,,999342,39,GBP
495001,5/9/2016,,1245575,51,USD
495002,5/9/2016,,1029757,42,GBP
495003,5/9/2016,,1788365,55,USD
495005,5/9/2016,,1341101,51,USD
496001,5/10/2016,,429294,19,EUR
496002,5/10/2016,,1112155,41,GBP
496003,5/10/2016,,200903,8,CAD
496004,5/10/2016,,1981868,43,USD
496005,5/10/2016,,661295,18,EUR
496006,5/10/2016,,1875792,57,USD
496007,5/10/2016,,161962,6,AUD
497000,5/11/2016,,1019297,42,GBP
497001,5/11/2016,,223081,9,CAD
497002,5/11/2016,,453872,27,EUR
497003,5/11/2016,,1790139,61,USD
497004,5/11/2016,,1191344,41,GBP
497005,5/11/2016,,907585,40,GBP
497006,5/11/2016,,1023381,40,GBP
497007,5/11/2016,,735816,29,EUR
497008,5/11/2016,5/20/2016,1645532,0,USD
497009,5/11/2016,5/19/2016,215878,0,CAD
497010,5/11/2016,,746112,29,EUR
498000,5/12/2016,,1306013,65,USD
498002,5/12/2016,5/18/2016,1931525,0,USD
498004,5/12/2016,,1216890,64,USD
498005,5/12/2016,,5962,6,AUD
498006,5/12/2016,,1592800,59,USD
498007,5/12/2016,,1002331,42,GBP
498008,5/12/2016,5/18/2016,285999,0,CAD
498009,5/12/2016,,1899495,57,USD
498010,5/12/2016,5/18/2016,1896531,0,USD
498011,5/12/2016,5/19/2016,761955,0,EUR
499000,5/13/2016,,469225,23,EUR
499001,5/13/2016,,1221358,63,USD
499002,5/13/2016,,1209835,61,USD
499003,5/13/2016,,1548942,54,USD
499005,5/13/2016,,340339,9,CAD
499006,5/13/2016,,71625,5,AUD
499007,5/13/2016,,93314,4,AUD
500000,5/14/2016,,1946796,59,USD
500001,5/14/2016,,1971018,48,USD
500003,5/14/2016,,294210,10,CAD
500004,5/14/2016,,1437052,45,USD
500005,5/14/2016,,228850,10,CAD
500006,5/14/2016,,975403,36,GBP
500007,5/14/2016,5/23/2016,2018421,0,USD
500008,5/14/2016,,744791,30,EUR
500009,5/14/2016,5/28/2016,1351590,0,USD
500010,5/14/2016,,972627,41,GBP
500011,5/14/2016,,1112089,39,GBP
500012,5/14/2016,5/16/2016,53920,0,AUD
500013,5/14/2016,,1334271,54,USD
500014,5/14/2016,,2022412,63,USD
502000,5/16/2016,,1929743,55,USD
502001,5/16/2016,,1494306,59,USD
502002,5/16/2016,,1305082,55,USD
502003,5/16/2016,,686625,16,EUR
502005,5/16/2016,,1688698,56,USD
503000,5/17/2016,,2057574,51,USD
503002,5/17/2016,,1517504,48,USD
503003,5/17/2016,5/29/2016,1855347,0,USD
503005,5/17/2016,,1659112,43,USD
503006,5/17/2016,,1104304,42,GBP
503007,5/17/2016,,1617106,55,USD
504000,5/18/2016,,1642890,56,USD
504002,5/18/2016,,1507926,59,USD
504003,5/18/2016,,518368,24,EUR
504004,5/18/2016,,1356871,50,USD
504005,5/18/2016,,431461,24,EUR
504006,5/18/2016,,1591884,63,USD
504008,5/18/2016,,1025021,40,GBP
505001,5/19/2016,,636035,13,EUR
505002,5/19/2016,,1350819,43,USD
505003,5/19/2016,,1771430,48,USD
505004,5/19/2016,,1924461,54,USD
505005,5/19/2016,,1258398,55,USD
505006,5/19/2016,,1397271,53,USD
505007,5/19/2016,,1590619,50,USD
505008,5/19/2016,,188712,5,AUD
505009,5/19/2016,,58066,5,AUD
505010,5/19/2016,,1606420,61,USD
505011,5/19/2016,,410506,24,EUR
506000,5/20/2016,5/29/2016,1750248,0,USD
506001,5/20/2016,,227898,9,CAD
506002,5/20/2016,5/25/2016,918835,0,GBP
506003,5/20/2016,,1652611,66,USD
506004,5/20/2016,,1982502,63,USD
506005,5/20/2016,5/27/2016,997457,0,GBP
506006,5/20/2016,,1566037,54,USD
506007,5/20/2016,5/25/2016,1790366,0,USD
507000,5/21/2016,,125236,5,AUD
507001,5/21/2016,6/1/2016,286857,0,CAD
507002,5/21/2016,,1724660,66,USD
507003,5/21/2016,6/1/2016,524697,0,EUR
507004,5/21/2016,,503444,20,EUR
507005,5/21/2016,,375384,10,CAD
507006,5/21/2016,,1414050,57,USD
507008,5/21/2016,,1591113,55,USD
507009,5/21/2016,,2034922,43,USD
507010,5/21/2016,,1511494,61,USD
507011,5/21/2016,,760031,30,EUR
507012,5/21/2016,,2000872,47,USD
507013,5/21/2016,,772975,29,EUR
507014,5/21/2016,,548183,24,EUR
509000,5/23/2016,6/1/2016,1697895,0,USD
509001,5/23/2016,,978236,42,GBP
509002,5/23/2016,,2022162,63,USD
509003,5/23/2016,,1025562,36,GBP
509004,5/23/2016,,1670107,56,USD
509005,5/23/2016,,1002933,41,GBP
510000,5/24/2016,5/31/2016,627709,0,EUR
510001,5/24/2016,,1854760,59,USD
510005,5/24/2016,,1533381,55,USD
510006,5/24/2016,,1693175,55,USD
510007,5/24/2016,,1090259,37,GBP
511000,5/25/2016,,1860389,53,USD
511001,5/25/2016,,1911030,55,USD
511002,5/25/2016,,569079,22,EUR
511003,5/25/2016,,1136696,41,GBP
511004,5/25/2016,,1690335,50,USD
511005,5/25/2016,6/5/2016,1240904,0,USD
511006,5/25/2016,,1524756,47,USD
511007,5/25/2016,,509357,19,EUR
511009,5/25/2016,,375376,8,CAD
511010,5/25/2016,,978570,42,GBP
512000,5/26/2016,6/1/2016,539789,0,EUR
512001,5/26/2016,,1594267,64,USD
512002,5/26/2016,,1525193,50,USD
512003,5/26/2016,,957745,36,GBP
512005,5/26/2016,,898671,33,EUR
512006,5/26/2016,,1493760,56,USD
512007,5/26/2016,,1070054,38,GBP
512008,5/26/2016,,2040568,45,USD
512010,5/26/2016,,1999383,48,USD
512011,5/26/2016,,905783,39,GBP
513000,5/27/2016,,601099,15,EUR
513001,5/27/2016,,1576532,51,USD
513002,5/27/2016,,921171,42,GBP
513003,5/27/2016,,423693,20,EUR
513004,5/27/2016,,1546647,65,USD
513005,5/27/2016,,1096123,39,GBP
513006,5/27/2016,,1864541,53,USD
513007,5/27/2016,,987208,37,GBP
514000,5/28/2016,,1926176,59,USD
514001,5/28/2016,,1559711,66,USD
514002,5/28/2016,,856525,33,EUR
514004,5/28/2016,,1184405,40,GBP
514005,5/28/2016,,2076591,44,USD
514006,5/28/2016,6/2/2016,608957,0,EUR
514008,5/28/2016,,1377680,50,USD
514009,5/28/2016,,1266986,61,USD
514010,5/28/2016,,1308993,64,USD
514011,5/28/2016,6/4/2016,1531024,0,USD
514012,5/28/2016,,2093071,57,USD
514013,5/28/2016,6/7/2016,1052960,0,GBP
514014,5/28/2016,,467886,27,EUR
516000,5/30/2016,,977967,39,GBP
516002,5/30/2016,,1676402,63,USD
516003,5/30/2016,,1854563,65,USD
516005,5/30/2016,,339050,8,CAD
517001,5/31/2016,,1109358,39,GBP
517002,5/31/2016,,1855193,54,USD
517003,5/31/2016,,708076,30,EUR
517004,5/31/2016,,1763268,55,USD
517005,5/31/2016,,1509730,51,USD
517006,5/31/2016,,1594010,61,USD
517007,5/31/2016,,1784590,65,USD
518000,6/1/2016,6/8/2016,1275496,0,USD
518001,6/1/2016,,313127,8,CAD
518002,6/1/2016,,126573,1,AUD
518003,6/1/2016,,1571957,63,USD
518004,6/1/2016,,549819,22,EUR
518005,6/1/2016,,201299,9,CAD
518007,6/1/2016,,1572525,54,USD
518008,6/1/2016,6/9/2016,1292543,0,USD
518009,6/1/2016,,1456247,47,USD
518010,6/1/2016,6/8/2016,1199531,0,GBP
519000,6/2/2016,,1445735,43,USD
519001,6/2/2016,,1681099,61,USD
519002,6/2/2016,,924975,42,GBP
519003,6/2/2016,,931801,38,GBP
519004,6/2/2016,6/7/2016,496095,0,EUR
519005,6/2/2016,,975472,39,GBP
519006,6/2/2016,,2067371,51,USD
519007,6/2/2016,,1845277,55,USD
519009,6/2/2016,,1986204,50,USD
519010,6/2/2016,,627190,18,EUR
519011,6/2/2016,,1401578,54,USD
520000,6/3/2016,,1979728,43,USD
520001,6/3/2016,,2018421,57,USD
520002,6/3/2016,,598323,27,EUR
520003,6/3/2016,,354108,10,CAD
520004,6/3/2016,6/10/2016,1742438,0,USD
520005,6/3/2016,6/11/2016,1677457,0,USD
520006,6/3/2016,,820595,34,EUR
520007,6/3/2016,,1135020,40,GBP
521001,6/4/2016,,1074430,38,GBP
521002,6/4/2016,6/10/2016,556707,0,EUR
521003,6/4/2016,,1129442,39,GBP
521004,6/4/2016,,901932,37,GBP
521005,6/4/2016,6/9/2016,576875,0,EUR
521006,6/4/2016,6/16/2016,259651,0,CAD
521007,6/4/2016,,225768,9,CAD
521008,6/4/2016,,743399,28,EUR
521011,6/4/2016,,435655,19,EUR
521012,6/4/2016,,445298,24,EUR
521013,6/4/2016,,659827,16,EUR
523000,6/6/2016,,411768,27,EUR
523001,6/6/2016,,1067702,36,GBP
523002,6/6/2016,,715102,28,EUR
523003,6/6/2016,,2038334,48,USD
523004,6/6/2016,,498582,23,EUR
523005,6/6/2016,6/16/2016,1227963,0,USD
524000,6/7/2016,6/15/2016,1718597,0,USD
524001,6/7/2016,,1404845,61,USD
524002,6/7/2016,,1928617,50,USD
524003,6/7/2016,,1615716,63,USD
524004,6/7/2016,,1528439,57,USD
524005,6/7/2016,,1032990,39,GBP
524006,6/7/2016,,1542311,54,USD
524007,6/7/2016,,1892320,53,USD
525000,6/8/2016,,1566368,57,USD
525001,6/8/2016,,339448,9,CAD
525002,6/8/2016,,1668458,64,USD
525004,6/8/2016,,1801831,48,USD
525006,6/8/2016,,1596264,44,USD
525007,6/8/2016,,206407,8,CAD
525008,6/8/2016,,388230,8,CAD
525010,6/8/2016,,991227,39,GBP
526000,6/9/2016,,1866388,61,USD
526001,6/9/2016,,511497,27,EUR
526002,6/9/2016,,1172620,37,GBP
526003,6/9/2016,,1132370,42,GBP
526004,6/9/2016,6/18/2016,875439,0,EUR
526005,6/9/2016,,1691521,44,USD
526007,6/9/2016,,1060589,38,GBP
526008,6/9/2016,6/24/2016,351879,0,CAD
526009,6/9/2016,,99988,5,AUD
526010,6/9/2016,,1013122,39,GBP
526011,6/9/2016,6/14/2016,793867,0,EUR
526012,6/9/2016,6/14/2016,848374,0,EUR
527001,6/10/2016,,1719777,48,USD
527003,6/10/2016,,1964759,45,USD
527004,6/10/2016,,797634,28,EUR
527005,6/10/2016,,1466166,61,USD
527006,6/10/2016,,1167987,42,GBP
527007,6/10/2016,,1915783,56,USD
528000,6/11/2016,6/19/2016,370811,0,CAD
528001,6/11/2016,,1525125,45,USD
528003,6/11/2016,,1105288,42,GBP
528004,6/11/2016,,211214,8,CAD
528005,6/11/2016,,746112,29,EUR
528006,6/11/2016,,1098687,37,GBP
528007,6/11/2016,,1537074,47,USD
528009,6/11/2016,,1349131,43,USD
528011,6/11/2016,,1324842,59,USD
528012,6/11/2016,,1445735,63,USD
528014,6/11/2016,,1880923,53,USD
528015,6/11/2016,,1418618,45,USD
529000,6/12/2016,,802265,32,EUR
530000,6/13/2016,,1729347,54,USD
530001,6/13/2016,,1883981,65,USD
530002,6/13/2016,,1045636,38,GBP
530003,6/13/2016,,1917006,65,USD
530004,6/13/2016,,1002790,42,GBP
530005,6/13/2016,,1492661,64,USD
530006,6/13/2016,,999709,36,GBP
531000,6/14/2016,,634317,18,EUR
531001,6/14/2016,,1409991,63,USD
531002,6/14/2016,,1365045,54,USD
531003,6/14/2016,6/26/2016,1383884,0,USD
531004,6/14/2016,6/21/2016,18493,0,AUD
531006,6/14/2016,,35257,1,AUD
531007,6/14/2016,6/23/2016,817271,0,EUR
531008,6/14/2016,6/17/2016,21575,0,AUD
532000,6/15/2016,,1762396,65,USD
532001,6/15/2016,,1804844,56,USD
532002,6/15/2016,,1718240,54,USD
532003,6/15/2016,,663849,16,EUR
532004,6/15/2016,,924965,40,GBP
532005,6/15/2016,,1704194,45,USD
532007,6/15/2016,,730054,28,EUR
532009,6/15/2016,,1887326,59,USD
532010,6/15/2016,,1151103,39,GBP
532011,6/15/2016,,275615,9,CAD
533000,6/16/2016,,74581,6,AUD
533001,6/16/2016,,398751,9,CAD
533003,6/16/2016,,1981004,57,USD
533004,6/16/2016,6/27/2016,39246,0,AUD
533005,6/16/2016,,1392223,51,USD
533006,6/16/2016,,1275061,45,USD
533007,6/16/2016,,995286,38,GBP
533008,6/16/2016,,1019996,41,GBP
533009,6/16/2016,,88785,4,AUD
533010,6/16/2016,6/21/2016,1483567,0,USD
533011,6/16/2016,,837383,31,EUR
533012,6/16/2016,,303782,10,CAD
534000,6/17/2016,,1982336,59,USD
534001,6/17/2016,,207855,10,CAD
534002,6/17/2016,,856365,31,EUR
534003,6/17/2016,6/24/2016,1680728,0,USD
534004,6/17/2016,,284243,9,CAD
534006,6/17/2016,,331280,9,CAD
534007,6/17/2016,,278255,10,CAD
534008,6/17/2016,,1736139,51,USD
535000,6/18/2016,,1781366,53,USD
535001,6/18/2016,,469741,23,EUR
535002,6/18/2016,,863819,32,EUR
535003,6/18/2016,,1843033,59,USD
535004,6/18/2016,,737216,29,EUR
535005,6/18/2016,,960742,39,GBP
535006,6/18/2016,6/23/2016,1139101,0,GBP
535007,6/18/2016,6/22/2016,1463715,0,USD
535008,6/18/2016,,435655,27,EUR
535009,6/18/2016,,1053100,36,GBP
535010,6/18/2016,,916074,36,GBP
535011,6/18/2016,,1538701,66,USD
535012,6/18/2016,,1909198,61,USD
535013,6/18/2016,6/24/2016,2032613,0,USD
535014,6/18/2016,,1174777,39,GBP
536000,6/19/2016,,1388765,55,USD
537000,6/20/2016,6/28/2016,1407578,0,USD
537001,6/20/2016,,1042883,41,GBP
537002,6/20/2016,,1105074,37,GBP
537003,6/20/2016,,1970893,61,USD
537004,6/20/2016,6/29/2016,1240530,0,USD
537005,6/20/2016,,2098212,48,USD
538000,6/21/2016,,1359483,54,USD
538001,6/21/2016,,1702638,44,USD
538003,6/21/2016,,1647241,51,USD
538004,6/21/2016,,1587485,48,USD
538006,6/21/2016,,1683222,56,USD
538008,6/21/2016,,1794796,64,USD
539000,6/22/2016,,1610098,57,USD
539001,6/22/2016,,1668372,51,USD
539002,6/22/2016,,1288708,64,USD
539003,6/22/2016,,983558,40,GBP
539004,6/22/2016,,1511494,55,USD
539006,6/22/2016,7/1/2016,1952663,0,USD
539007,6/22/2016,,1328691,54,USD
539008,6/22/2016,,469741,20,EUR
539009,6/22/2016,,50075,6,AUD
539010,6/22/2016,,501029,24,EUR
540000,6/23/2016,,385392,9,CAD
540001,6/23/2016,,1730479,64,USD
540002,6/23/2016,,1834516,51,USD
540003,6/23/2016,,777143,30,EUR
540005,6/23/2016,,633328,18,EUR
540006,6/23/2016,6/28/2016,896276,0,EUR
540009,6/23/2016,,2073381,48,USD
540010,6/23/2016,,1143203,42,GBP
540011,6/23/2016,,2015674,65,USD
540012,6/23/2016,,1146045,38,GBP
541000,6/24/2016,,547514,22,EUR
541001,6/24/2016,,1641246,65,USD
541002,6/24/2016,,2071299,55,USD
541003,6/24/2016,,1843882,57,USD
541004,6/24/2016,,275140,10,CAD
541006,6/24/2016,,1252582,45,USD
541007,6/24/2016,,239647,9,CAD
541008,6/24/2016,,291843,10,CAD
542000,6/25/2016,7/2/2016,1253732,0,USD
542002,6/25/2016,,1224732,47,USD
542003,6/25/2016,,2079584,51,USD
542004,6/25/2016,,996818,37,GBP
542005,6/25/2016,,293167,8,CAD
542006,6/25/2016,,1937213,51,USD
542007,6/25/2016,,2098097,55,USD
542008,6/25/2016,,1211796,47,USD
542009,6/25/2016,,1563045,51,USD
542010,6/25/2016,,1208128,59,USD
542011,6/25/2016,,957843,36,GBP
542012,6/25/2016,,971338,38,GBP
542013,6/25/2016,,1472106,56,USD
542014,6/25/2016,6/30/2016,50681,0,AUD
542015,6/25/2016,,1213535,51,USD
543000,6/26/2016,,793686,30,EUR
544000,6/27/2016,,517558,23,EUR
544001,6/27/2016,,1197932,38,GBP
544002,6/27/2016,6/29/2016,326086,0,CAD
544003,6/27/2016,,1058292,41,GBP
544004,6/27/2016,,1664688,63,USD
544005,6/27/2016,,1763642,64,USD
545000,6/28/2016,,121958,6,AUD
545001,6/28/2016,7/1/2016,89721,0,AUD
545002,6/28/2016,,1548257,66,USD
545003,6/28/2016,,937300,40,GBP
545004,6/28/2016,,367824,9,CAD
545005,6/28/2016,,1055437,40,GBP
545007,6/28/2016,,1686496,56,USD
545008,6/28/2016,,1388023,53,USD
546000,6/29/2016,,772646,28,EUR
546001,6/29/2016,7/4/2016,632575,0,EUR
546003,6/29/2016,7/6/2016,918778,0,GBP
546004,6/29/2016,7/5/2016,1571311,0,USD
546005,6/29/2016,7/4/2016,1418109,0,USD
546006,6/29/2016,,879299,34,EUR
546008,6/29/2016,7/7/2016,1743133,0,USD
546009,6/29/2016,,1970732,54,USD
546010,6/29/2016,,2029619,55,USD
546011,6/29/2016,,1596238,65,USD
547000,6/30/2016,,1462148,61,USD
547002,6/30/2016,,1675809,47,USD
547003,6/30/2016,,728967,30,EUR
547004,6/30/2016,,1548942,45,USD
547005,6/30/2016,,1671541,43,USD
547007,6/30/2016,,1035342,39,GBP
547008,6/30/2016,,1208003,44,USD
547010,6/30/2016,,1460194,65,USD
547012,6/30/2016,,1577659,63,USD
548000,7/1/2016,,659962,13,EUR
548001,7/1/2016,,1458164,57,USD
548002,7/1/2016,7/5/2016,1143574,0,GBP
548003,7/1/2016,,1983111,48,USD
548004,7/1/2016,7/15/2016,1313113,0,USD
548005,7/1/2016,,1392371,53,USD
548006,7/1/2016,,775223,30,EUR
548007,7/1/2016,7/9/2016,294189,0,CAD
548008,7/1/2016,,1939013,65,USD
549000,7/2/2016,,127015,6,AUD
549002,7/2/2016,,1388801,44,USD
549003,7/2/2016,,275930,9,CAD
549004,7/2/2016,,1334931,56,USD
549005,7/2/2016,,745462,29,EUR
549006,7/2/2016,,1681033,57,USD
549007,7/2/2016,,971427,41,GBP
549008,7/2/2016,7/7/2016,271416,0,CAD
549010,7/2/2016,,1625065,54,USD
549011,7/2/2016,,1605807,59,USD
549012,7/2/2016,,290888,10,CAD
549014,7/2/2016,,2055186,45,USD
549015,7/2/2016,7/7/2016,1027901,0,GBP
550000,7/3/2016,,1431986,44,USD
551001,7/4/2016,,512312,20,EUR
551002,7/4/2016,,418893,24,EUR
551003,7/4/2016,,222999,8,CAD
551004,7/4/2016,,1230034,66,USD
551005,7/4/2016,,1214271,56,USD
551006,7/4/2016,,1834516,43,USD
552000,7/5/2016,,526271,24,EUR
552001,7/5/2016,,1152366,41,GBP
552002,7/5/2016,,839948,31,EUR
552003,7/5/2016,7/15/2016,1039050,0,GBP
552005,7/5/2016,,1749380,54,USD
552006,7/5/2016,,887036,33,EUR
552007,7/5/2016,,1022388,39,GBP
553000,7/6/2016,,1541000,66,USD
553001,7/6/2016,,1958679,59,USD
553003,7/6/2016,,1288708,56,USD
553005,7/6/2016,7/10/2016,792601,0,EUR
553006,7/6/2016,7/15/2016,1367861,0,USD
553007,7/6/2016,,276108,8,CAD
553008,7/6/2016,,979530,41,GBP
553009,7/6/2016,,599823,19,EUR
553010,7/6/2016,7/15/2016,859981,0,EUR
553011,7/6/2016,7/15/2016,1439502,0,USD
554000,7/7/2016,,1385828,53,USD
554002,7/7/2016,,1510251,44,USD
554003,7/7/2016,,1559404,65,USD
554004,7/7/2016,7/16/2016,1812572,0,USD
554005,7/7/2016,,517561,27,EUR
554006,7/7/2016,,1972624,54,USD
554007,7/7/2016,,2057050,55,USD
554008,7/7/2016,,1003599,40,GBP
554009,7/7/2016,7/12/2016,1668513,0,USD
554010,7/7/2016,,1961969,56,USD
554011,7/7/2016,,1542495,51,USD
554012,7/7/2016,,1250940,66,USD
555000,7/8/2016,,1059733,38,GBP
555001,7/8/2016,,311805,9,CAD
555002,7/8/2016,7/19/2016,279223,0,CAD
555003,7/8/2016,7/13/2016,519586,0,EUR
555004,7/8/2016,,1271222,51,USD
555005,7/8/2016,,873244,34,EUR
555006,7/8/2016,,1745187,63,USD
556000,7/9/2016,,1219767,48,USD
556001,7/9/2016,,2060666,55,USD
556003,7/9/2016,,1811110,44,USD
556004,7/9/2016,,2012168,48,USD
556006,7/9/2016,,337850,9,CAD
556007,7/9/2016,7/19/2016,1439027,0,USD
556008,7/9/2016,7/15/2016,615603,0,EUR
556010,7/9/2016,,544134,24,EUR
